,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,BBBID,BusinessID,BusinessName,StreetAddress,StreetAddress2,City,StateProvince,PostalCode,Country,Phone,Email,Website,TOBID,TOBDescription,DateBusinessStarted,DateBusinessClosed,IsBBBAccredited,BBBRatingGrade,BBBRatingScore,NumberOfEmployees,NumberOfPartTimeEmployees,IsHQ,SizeOfBusiness,IsCharity,CDWLastUpdate,FoundVia,status_code,manually_checked
338,338,338,338,338,338,704,96001817,"Liberty National Mortgage, Inc.",438 Hayward Ave N,,Oakdale,MN,55128,USA,6517312200.0,ScottL@libnatmort.com,http://www.libertynationalmortgage.com,20053-000,Mortgage Brokers,7/1/01 0:00,4/28/16 0:00,False,NR,0.0,18.0,,False,Micro-small,False,4/29/19 4:00,BBB,200,0.0
339,339,339,339,339,339,704,96002038,"Hartigan Concrete & Masonry, Inc.",19661 Dakota Ave,,Prior Lake,MN,55372,USA,9524575075.0,chartigan@integra.net,http://www.hartiganconcrete.com,10032-000,Concrete Contractors,1/1/95 0:00,,False,A+,100.0,5.0,,False,Micro-small,False,1/19/23 8:50,BBB,200,1.0
340,340,340,340,340,340,704,96277774,Advanced Collision Center LLC,1456 W Villard St,,Dickinson,ND,58601,USA,7014835128.0,acc@ndsupernet.com,https://www.accdickinson.com,60094-000,Auto Body Repair & Painting,9/1/13 0:00,,False,A+,100.0,5.0,0.0,False,Micro-small,False,1/27/22 9:28,BBB,200,1.0
341,341,341,341,341,341,704,96036596,H.M. Cragg Co.,7490 Bush Lake Rd,,Edina,MN,55439,USA,9528847775.0,info@hmcragg.com,http://www.hmcragg.com,70545-100,Electrical Power Systems (Residential & Commercial) - Backup Systems,1/1/68 0:00,,False,A+,100.0,22.0,,False,Medium,False,12/18/22 9:03,BBB,200,1.0
342,342,342,342,342,342,704,96555684,"Home Enhancements, LLC",600 1st St,,Farmington,MN,55024,USA,9524655576.0,enhanceurhome@gmail.com,http://www.home-enhancements-llc.com,10177-000,Construction & Remodeling Services,5/1/12 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,11/24/22 9:01,BBB,200,0.0
343,343,343,343,343,343,704,96573984,"Nicolet Law Office, SC",23 4th St SE Ste 217,,Minneapolis,MN,55414,USA,8004566956.0,,http://www.nicoletlaw.com/,60075-112,Attorneys & Lawyers - Bankruptcy,1/1/15 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,8/16/22 8:20,BBB,200,1.0
344,344,344,344,344,344,704,1000002548, Level One Communications,8435 Forestview Ln N,,Maple Grove,MN,55369,USA,6126151387.0,phil@levelonecommunications.com,http://www.levelonecommunications.com,10155-300,Network Cabling Installation ,12/11/97 0:00,,False,A+,100.0,4.0,0.0,False,Micro-small,False,5/20/22 8:12,BBB,200,1.0
345,345,345,345,345,345,704,96185018,61 Motel,1409 Highway 23 N,,Sandstone,MN,55072,USA,3202455419.0,61motel@scicable.com,http://www.61motel.com/,60447-000,Hotels,1/1/86 0:00,,False,A+,100.0,1.0,,False,Small,False,6/30/21 5:47,BBB,200,1.0
346,346,346,346,346,346,704,1000014413,My Lake Home Bed & Breakfast,50917 E Dixon Lake Rd,,Squaw Lake,MN,56681,USA,2186594797.0,stay@mylakeome.com,http://Www.mylakeome.com,60136-000,Bed & Breakfast,,,False,A+,97.0,1.0,0.0,False,Micro-small,False,9/8/21 4:07,BBB,200,1.0
347,347,347,347,347,347,704,96096472,Memory Lane Classics,321 W Lake St,,Chisholm,MN,55719,USA,5618475280.0,edwinverdun@msn.com,http://www.memorylaneclassics.net/contact.html,60105-000,Auto Restoration,1/1/99 0:00,4/29/16 0:00,False,NR,0.0,18.0,,False,Micro-small,False,5/6/19 4:21,BBB,200,0.0
348,348,348,348,348,348,704,1000009287,Summers Construction,300 Old Detroit Rd,,Vergas,MN,56587,USA,2188415012.0,mike@summersconstructionllc.com,http://www.summersconstructionllc.com/,10177-000,Construction & Remodeling Services,7/5/07 0:00,,False,A+,100.0,2.0,0.0,False,Micro-small,False,4/29/21 4:07,BBB,200,0.0
349,349,349,349,349,349,704,1000047603,Farrell&#39;s Extreme Bodyshaping,9893 Maple Grove Parkway,,Maple Grove,MN,55369,USA,6122458933.0,maplegrove@extremebodyshaping.com,https://fxbmaplegrove.com/,60430-100,Fitness Centers,7/1/21 0:00,,False,A,94.0,1.0,,False,Micro-small,False,2/5/23 8:42,BBB,200,1.0
350,350,350,350,350,350,704,96018333,Inspired Technologies Inc,1100 N 4th St,,Le Sueur,MN,56058,USA,5076653580.0,iti.admin@mailiti.com,http://www.inspiredtechusa.com,50475-000,Painters Equipment & Supplies,1/1/00 0:00,,False,A+,100.0,12.0,,False,Micro-small,False,3/23/21 4:00,BBB,200,1.0
351,351,351,351,351,351,704,96117771,Allied Vaughn,7600 Parklawn Ave # 300,,Minneapolis,MN,55435,USA,9528323100.0,candi.cabender@alliedvaughn.com,http://www.alliedvaughn.com,60246-000,Computers - Sys Designers & Consult,1/1/92 0:00,,False,A-,90.0,150.0,,False,Small,False,6/25/20 3:56,BBB,200,1.0
352,352,352,352,352,352,704,96010522,"Lee's Landscaping & Design, Inc",11401 County Road 3 Ste 2,,Hopkins,MN,55343,USA,9523033871.0,custrep@leeslandscapes.com,http://www.leeslandscapes.com,00155-000,Landscape Contractors,3/1/99 0:00,4/27/16 0:00,False,NR,0.0,25.0,,False,Micro-small,False,4/29/19 4:00,BBB,200,0.0
353,353,353,353,353,353,704,1000022369,"Custom  Interiors & Company, Inc.",8701 75th St SW,,Raymond,MN,56282,USA,3202953134.0,donnaboo47@msn.com,http://www.custominteriorsandco.com,60470-010,Interior Decorator,1/8/10 0:00,,False,A+,100.0,2.0,0.0,False,Micro-small,False,11/10/21 4:13,BBB,200,1.0
354,354,354,354,354,354,704,96099052,Hopkins Foot & Ankle Clinic,29 9th Ave N Ste C,,Hopkins,MN,55343,USA,9529353334.0,,http://www.hopkinseyeclinic.com,60445-000,Hospitals,1/1/87 0:00,8/1/22 0:00,False,NR,0.0,2.0,,False,Micro-small,False,8/2/22 8:44,BBB,200,1.0
355,355,355,355,355,355,704,96195392,Drillco-Servco,4806 Acorn Ridge Rd,,Minnetonka,MN,55345,USA,9524700159.0,joshuran1@gmail.com,http://www.drillcowell.com,10169-200,Water Wells - Inspection,8/30/10 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,11/23/22 9:42,BBB,200,0.0
356,356,356,356,356,356,704,96111657,Two Men and a Truck,1950 W Rose Garden Ln Ste 120,,Phoenix,AZ,85027,USA,6238476683.0,,http://www.twomenandatruck.com,70571-000,Movers,1/1/03 0:00,,False,NR,0.0,20.0,0.0,False,Small,False,7/21/21 5:18,BBB,200,1.0
357,357,357,357,357,357,704,96358086,Realief Neuropathy Centers,1660 Highway 100 S Ste 229,,St. Louis Park,MN,55416,USA,8002565346.0,p.walter@realiefcenters.com,http://www.realiefcenters.com,85160-000,Biomedical Products - Research,3/23/11 0:00,,False,A+,100.0,4.0,,False,Small,False,11/2/22 8:36,BBB,200,1.0
358,358,358,358,358,358,704,96566271,LBM Journal,1020 E 146th St STE 250,,Burnsville,MN,55337,USA,6122345887.0,joe@lbmjournal.com,http://www.lbmjournal.com,85285-000,Publishers - Magazine,11/26/03 0:00,,False,A+,100.0,,0.0,False,Micro-small,False,6/13/20 4:01,BBB,200,1.0
359,359,359,359,359,359,704,1000060704,"Pharos Employee Benefits, Inc.",2600 Eagan Woods Dr Suite 140,,Saint Paul,MN,55121,USA,6513935300.0,lisa@pharoseb.com,https://www.pharoseb.com/,25019-000,Insurance - Employee Benefits,5/21/13 0:00,,False,A+,100.0,6.0,,False,Micro-small,False,12/20/22 8:57,Email,200,1.0
360,360,360,360,360,360,704,96160148,Specs Optical,2204 Hennepin Ave,,Minneapolis,MN,55405,USA,6123742114.0,johno@specsoptical.com,http://www.specsoptical.com,50467-000,Optical Goods - Retail,6/30/95 0:00,,False,A+,100.0,8.0,,False,Small,False,6/4/20 4:06,BBB,200,1.0
361,361,361,361,361,361,704,96180141,"Ham Lake Dental Association, P.A.",16220 Aberdeen St NE STE A1,,Andover,MN,55304,USA,7634344294.0,doctors@hamlakedental.com,http://www.hamlakedental.com,60289-000,Dentists,5/28/98 0:00,,False,A+,100.0,4.0,0.0,False,Small,False,9/10/22 8:38,BBB,200,1.0
362,362,362,362,362,362,704,1000055611,Roland Custom Gutters L. L. C.,5909 Glenwood Road,,Mound,MN,55364,USA,2187217764.0,,https://roland-custom-gutters-llc.business.site/,10073-400,Gutter Installation,7/16/18 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,10/8/22 8:10,BBB,200,1.0
363,363,363,363,363,363,704,1000060979,Matteo&#39;s Precise Cleaning LLC,4353 Cedar Ave S Apt 202,,Minneapolis,MN,55407,USA,9526570559.0,Matteoprecisecleaning@gmail.com,https://www.facebook.com/profile.php?id=100071146447041&sk=about,66002-100,Cleaning Services - Commercial Office,7/8/21 0:00,,True,A-,93.84,1.0,,False,Micro-small,False,1/19/23 8:51,BBB,200,1.0
364,364,364,364,364,364,704,96257327,Frank Y Wei MD PLLC,6600 France Ave S Ste 615,,Minneapolis,MN,55435,USA,9529268747.0,insurance@mnphysmed.com,https://www.drfrankwei.com,60665-000,Physicians & Surgeons - Medical-M.D.,1/1/96 0:00,,False,A+,100.0,5.0,,False,Micro-small,False,4/13/22 8:07,BBB,200,1.0
365,365,365,365,365,365,704,96556521,Gabe&#39;s Rinkside Bar & Grill,9250 Lincoln St. NE,,Blaine,MN,55434,USA,7632230699.0,,http://www.gabesmn.com/,50643-000,Bars & Taverns,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,9/16/22 8:14,BBB,200,1.0
366,366,366,366,366,366,704,96121817,The Tub Guys,3200 Gabler Ave NE,,Buffalo,MN,55313,USA,6122395835.0,shane@thetubguys.net,http://www.thetubguys.net,30038-000,Bathtubs & Sinks - Repair & Refinish,1/1/05 0:00,,False,A+,100.0,4.0,,False,Micro-small,False,1/19/23 8:50,BBB,200,1.0
367,367,367,367,367,367,704,96086845,"Custom Turning, Inc.",112 Dundas Rd,,Otsego,MN,55362,USA,7632714300.0,info@customturning.net,http://www.customturning.net,30366-000,Machine Shops,4/1/01 0:00,,False,A+,100.0,4.0,0.0,False,Micro-small,False,1/20/22 9:51,BBB,200,1.0
368,368,368,368,368,368,704,96137964,Jessica's Cakes,2900 13th Ave S,,Minneapolis,MN,55407,USA,6512917799.0,jessica@jessicascakes.com,https://www.jessicascakes.com/,50052-000,Bakers - Retail,1/1/00 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,11/12/20 3:56,Email,200,0.0
369,369,369,369,369,369,704,96122958,TST Media,1400 Van Buren St NE Ste 200,,Minneapolis,MN,55413,USA,6123791030.0,,http://www.tstmedia.com,60246-000,Computers - Sys Designers & Consult,1/1/04 0:00,,False,NR,0.0,50.0,0.0,False,Medium,False,12/11/21 4:05,BBB,200,0.0
370,370,370,370,370,370,704,96144359,West McLean County Farmers Mutual Insurance Company,1809 S Broadway Ste W,,Minot,ND,58701,USA,7018378179.0,dkeller@westmcleanins.com,http://www.westmcleanins.com,20019-000,Insurance Companies,4/2/07 0:00,,False,A+,100.0,2.0,,False,Small,False,7/4/20 4:06,BBB,200,1.0
371,371,371,371,371,371,704,50002227,Crystal Welding Inc,17601 113th Ave N,,Maple Grove,MN,55369,USA,7634288281.0,mlabrosse@crystalwelding.com,http://crystalwelding.com,30242-000,Foundries,4/1/68 0:00,,False,A+,100.0,11.0,,False,Small,False,12/29/22 9:05,BBB,200,1.0
372,372,372,372,372,372,704,96196636,Mjb Machinery Sales LLC,392 E 240th St,,Jordan,MN,55352,USA,9527585298.0,mjbmach@bevcomm.net,https://www.bevcomm.net/,80398-000,Industrial Equipment & Supplies,1/1/92 0:00,,False,A+,100.0,3.0,,False,Micro-small,False,8/5/22 8:38,Email,200,0.0
373,373,373,373,373,373,704,1000035469,Dollar Tree Stores Inc,15028 18th St NE,,Little Falls,MN,56345,USA,3206324579.0,customerservice@dollartree.com,http://www.dollartree.com,50203-000,Discount Stores,1/1/05 0:00,,False,NR,0.0,15.0,0.0,False,Small,False,6/1/22 21:28,BBB,200,1.0
374,374,374,374,374,374,704,466,Community Safety Net,PO Box 559,,Pembina,ND,58271,USA,8006656167.0,info@communitysafetynet.com,http://www.communitysafetynet.com,30542-000,Publishers Representatives,1/1/80 0:00,,True,A+,100.0,25.0,0.0,False,Micro-small,False,1/13/23 9:00,BBB,200,1.0
375,375,375,375,375,375,704,1000004677,"Midwest Aqua Care, Inc.",10001 Great Plains Blvd,,Chaska,MN,55318,USA,9524036879.0,sales@midwestaquacare.com,http://www.midwestaquacare.com/,10035-000,Contractors - General,5/16/80 0:00,,False,A+,100.0,5.0,0.0,False,Micro-small,False,12/24/22 8:49,BBB,200,1.0
376,376,376,376,376,376,704,96174899,McDonald's,120 Saint Julien St,,Saint Peter,MN,56082,USA,5079313011.0,mkropinski@comcast.net,http://www.mcdonalds.com,50544-000,Restaurants,8/1/80 0:00,,False,NR,0.0,10.0,0.0,False,Medium,False,6/1/22 21:24,BBB,200,1.0
377,377,377,377,377,377,704,96145761,"Five Star Office Installations, Inc.",20714 Dairy Ave,,Lester Prairie,MN,55354,USA,6128601927.0,shon@fivestaroi.com,http://www.fivestaroi.com,80510-000,Office Furniture & Equipment - Installation,1/1/07 0:00,,False,A+,100.0,11.0,,False,Micro-small,False,2/1/22 9:32,BBB,200,1.0
378,378,378,378,378,378,704,96347240,Sweet Taste of Italy II,9576 Noble Pkwy N,,Brooklyn Park,MN,55443,USA,7634934733.0,jmtkstone@comcast.net,http://www.sweettasteofitaly.com,50544-000,Restaurants,3/1/89 0:00,,False,A+,100.0,14.0,,False,Medium,False,2/26/21 4:07,BBB,200,1.0
379,379,379,379,379,379,704,1000051229,Vocelka Construction Services,837 Northdale Blvd NW Apt 1,,Coon Rapids,MN,55448,USA,6185412071.0,vocelkacs.llc@gmail.com,http://www.facebook.com/VocelkaCS/,10035-000,Contractors - General,8/18/20 0:00,,True,A,95.62,1.0,,False,Micro-small,False,11/18/22 9:14,BBB,200,0.0
380,380,380,380,380,380,704,96343423,"Pierce Pini & Association, Inc.",9298 Central Ave NE #312,,Minneapolis,MN,55434,USA,7635371311.0,,http://www.piercepini.com,60253-000,Construction Management,1/1/04 0:00,,False,NR,0.0,6.0,,False,Micro-small,False,5/11/22 8:37,BBB,200,1.0
381,381,381,381,381,381,704,1000061526,Acme Seamless LLC,1405 Budd Ave,,Maple Plain,MN,55359,USA,6125941596.0,asialink@acmeseamless.com,https://www.acmeseamless.com,10073-000,Gutters & Downspouts,6/7/22 0:00,,True,A-,91.64,2.0,,False,Micro-small,False,2/2/23 8:53,BBB,200,1.0
382,382,382,382,382,382,704,43001184,Mad Science of Minnesota,519 Payne Ave,,Saint Paul,MN,55130,USA,6517935721.0,mail@madsciencemn.org,https://mn.madscience.org/,60344-000,Entertainers,1/1/98 0:00,,False,A+,100.0,9.0,,False,Micro-small,False,6/14/22 8:18,BBB,200,1.0
383,383,383,383,383,383,704,24000146,"Isanti Rental, Inc.",421 W Dual Blvd,,Isanti,MN,55040,USA,7634447368.0,info@isantirental.com,http://www.isantirental.com,50481-000,Party Supplies - Renting,10/1/93 0:00,,True,A+,100.0,10.0,,False,Small,False,5/24/22 8:16,BBB,200,1.0
384,384,384,384,384,384,704,96502881,Carz Inspection,PO Box 302,,Wanamingo,MN,55983,USA,8772748258.0,,http://www.carzinspection.com,60100-000,Auto Inspection Stations,7/2/13 0:00,12/22/16 0:00,False,NR,0.0,,0.0,False,Micro-small,False,12/23/19 3:56,BBB,200,0.0
385,385,385,385,385,385,704,96347888,Grandma's Place,7040 Lakeland Ave N Ste 110,,Minneapolis,MN,55428,USA,7633318253.0,shellis@grandmasplaceinc.com,http://www.grandmasplaceinc.com/,85296-100,Senior Home Care,6/15/00 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,10/6/21 4:13,BBB,200,1.0
386,386,386,386,386,386,704,96143950,Strata Corporation,1225 S Broadway,,Minot,ND,58701,USA,7018524560.0,,http://www.earthmovers-inc.com,10050-000,Excavating Contractors,1/1/92 0:00,,False,A+,100.0,100.0,0.0,False,Micro-small,False,3/4/22 9:46,BBB,200,0.0
387,387,387,387,387,387,704,1000006498,Travel Incorporated of North Dakota,10 4th St S,,Moorhead,MN,56560,USA,2182368383.0,,http://moorheadmn.vacation.travelleaders.com/,70632-000,Travel Agencies & Bureaus,8/21/86 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,1/10/20 4:26,BBB,200,1.0
388,388,388,388,388,388,704,96009689,Evergreen Lending Company,1770 Anderson Ln,,Saint Croix Falls,WI,54024,USA,7632109900.0,pterry@evergreen-lending.com,http://www.evergreen-lending.com,20053-000,Mortgage Brokers,6/1/04 0:00,4/25/16 0:00,False,NR,0.0,1.0,,False,Micro-small,False,4/29/19 4:00,BBB,200,0.0
389,389,389,389,389,389,704,96227538,Canary Beach Resort LLC,17405 County Road 28,,Villard,MN,56385,USA,3205542471.0,info@canarybeachresort.com,http://Canarybeachresort.com,65733-000,Vacation Rentals,1/1/20 0:00,,False,A+,100.0,3.0,,False,Small,False,7/14/21 4:27,BBB,200,1.0
390,390,390,390,390,390,704,1000026726,Oak Curve Outfitters,16050 Oak Curv,,Lakeville,MN,55044,USA,,support@oakcurveoutfitters.com,https://www.oakcurveoutfitters.com/?fbclid=IwAR366q6fUigNGf9YiY_8ouz7-qdUDYnhMMBG3A_bA_N5p0QZ5BhglgA0pZo,41000-000,Sports & Recreation,1/6/18 0:00,,False,NR,0.0,1.0,,False,Micro-small,False,10/30/22 8:34,BBB,200,1.0
391,391,391,391,391,391,704,96007744,Lee Myles Transmissions,857 Mendakota Ct,,Saint Paul,MN,55120,USA,6515780885.0,,http://www.leemyles.com,60902-000,Transmissions - Automobile,1/1/00 0:00,8/2/18 0:00,False,NR,0.0,3.0,,False,Micro-small,False,8/3/18 6:45,BBB,200,1.0
392,392,392,392,392,392,704,1000036095,Allison&#39;s Hair Company LLC,14358 Burnhaven Dr Ste 27,,Burnsville,MN,55306,USA,6519989290.0,,https://allisonshaircompany.glossgenius.com/,60134-000,Beauty Salons,2/27/12 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,1/11/23 9:00,BBB,200,1.0
393,393,393,393,393,393,704,96018682,"Mosley, Inc.",410 N Highway 86,,Lakefield,MN,56150,USA,5076626227.0,mosley@frontiernet.net,http://www.lisamosleyrealtor.com/,10076-000,Heating Contractors,1/1/53 0:00,,False,A+,100.0,8.0,,False,Small,False,4/22/20 4:31,BBB,200,0.0
394,394,394,394,394,394,704,96084329,Midland Terrace Apartments,3529 Owasso St,,Saint Paul,MN,55126,USA,6514841112.0,midland@tyconco.com,http://www.tyconcompanies.com,60042-000,Apartments,6/25/75 0:00,,False,A+,100.0,9.0,0.0,False,Micro-small,False,2/22/19 3:55,BBB,200,1.0
395,395,395,395,395,395,704,96224671,Berg&#39;s Resort,1306 Berg Ave NE,,Alexandria,MN,56308,USA,3207621426.0,info@bergsresort.com,http://www.bergsresort.com,60447-000,Hotels,1/1/84 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,12/27/22 8:49,BBB,200,1.0
396,396,396,396,396,396,704,96350910,"RIC, Inc.",160 Market St S,,Shakopee,MN,55379,USA,6122201851.0,amy@ric-mn.com,http://www.ric-mn.com,10035-000,Contractors - General,1/4/11 0:00,,True,A+,100.0,14.0,0.0,False,Micro-small,False,1/27/23 9:09,BBB,200,1
397,397,397,397,397,397,704,1000045286,Rocket man Face Masks,8337 Penn Ave,,Bloomington,MN,55431,USA,9528816260.0,ky@the-rocketman.com,https://the-rocketman.com/,60974-000,Internet Shopping,,,False,A-,91.11,1.0,,False,Micro-small,False,10/30/22 8:34,BBB,200,1
398,398,398,398,398,398,704,96009026,"Relusent Communications, Inc.",21640 County Road 15,Ste 100,Elk River,MN,55330,USA,7634256030.0,ronb@relusent.com,http://www.relusent.com,50647-000,Telephone Equipment & Systems Dealers,8/26/96 0:00,,False,A+,100.0,5.0,,False,Small,False,1/7/22 14:09,BBB,200,1
399,399,399,399,399,399,704,96540988,7O2 Communications,702 Main Ave,,Moorhead,MN,56560,USA,2182845702.0,702@702com.net,https://702com.net/,60280-000,Data Processing Service,3/18/99 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,10/27/22 8:14,BBB,200,1
