,BBBID,BusinessID,BusinessName,StreetAddress,StreetAddress2,City,StateProvince,PostalCode,Country,Phone,Email,Website,TOBID,TOBDescription,DateBusinessStarted,DateBusinessClosed,IsBBBAccredited,BBBRatingGrade,BBBRatingScore,NumberOfEmployees,NumberOfPartTimeEmployees,IsHQ,SizeOfBusiness,IsCharity,CDWLastUpdate,FoundVia,status_code,manually_checked
1570,704,1000002003,Clearwater Chiropractic,935 Clearwater Ctr,,Clearwater,MN,55320,USA,3205586772,,https://www.clearwaterfamilychiro.com/,60205-000,Chiropractors D.C.,1/1/88 0:00,,False,NR,0,2,0,False,Micro-small,False,1/30/23 8:33,Search,200,1
1571,704,1000000172,Perfect Surface Tile,11221 7th St NE,,Minneapolis,MN,55434,USA,6122455779,,https://getpersona.app/directory/listing/perfect-surface-tile-612-245-57792-11221-7th-st-ne-minneapolis-mn-55434/,85366-000,Contractors - Flooring,,,False,NR,0,1,0,False,Micro-small,False,1/31/23 8:45,Search,200,1
1572,704,1000005964,The Grounds Guys of Bismark,117 Montgomery PL,,Bismarck,ND,58504,USA,7013910289,,https://m.facebook.com/rivercitylawnandlanscaping/,00155-104,Landscape & Yard Clean-Up,1/28/16 0:00,,False,A+,97,1,0,False,Micro-small,False,5/15/22 8:13,Search,200,1
1573,704,1000001705,GoldenSHYNE Cleaning Services,8707 Blaisdell Ave S,,Minneapolis,MN,55420,USA,3202606933,,https://www.care.com/b/l/goldenshyne-cleaning-services/burnsville-mn,66002-000,Cleaning Services,1/1/15 0:00,12/10/19 0:00,False,NR,0,1,0,False,Micro-small,False,12/12/22 9:00,Search,200,1
1574,704,1000003210,Norwood Electric,PO Box 157,,Nya,MN,55368,USA,9524672401,,https://www.cityofnya.com/new-residents/,10049-000,Electricians,12/29/87 0:00,,False,NR,0,1,0,False,Micro-small,False,12/13/22 9:03,Search,200,0
1575,704,1000005352,Manny's,521 Fergus Ave,,Erhard,MN,56534,USA,2188425195,,https://www.waze.com/live-map/directions/mannys-rockys-bait-fergus-ave-520-erhard?to=place.w.172949969.1729499688.39679,50322-000,Grocers - Retail,2/1/05 0:00,,False,NR,0,1,0,False,Micro-small,False,9/15/19 4:15,Search,200,0
1576,704,1000003013,Prime Built Construction,10911 Alberton Way,,Inver Grove Heights,MN,55077,USA,6519051659,,https://minnesota.building-us.org/250094-prime_built_construction.htm,10035-000,Contractors - General,8/30/10 0:00,,False,NR,0,3,0,False,Micro-small,False,1/29/23 8:36,Search,200,1
1577,704,1000003626,"MW710,LLC",710 E River Rd,,Anoka,MN,55303,USA,7637866909,,https://anokaareachamber.com/chamber-member/mw710-llc/,60336-100,Engineers - Environmental,10/15/99 0:00,,False,NR,0,1,0,False,Micro-small,False,4/5/22 8:23,Search,200,1
1578,704,1000002362,Eureka Construction,7640 Parklawn Ave,,Bloomington,MN,55435,USA,9529228785,,https://eurekaconst.com/,10177-000,Construction & Remodeling Services,2/8/99 0:00,2/13/17 0:00,False,NR,0,,0,False,Micro-small,False,2/17/20 3:56,Search,200,1
1579,704,1000001897,"Marcus J Eischens, CPA",PO Box 22,,Cedar,MN,55011,USA,7634344156,,https://www.ptindirectory.com/tax-preparers/minnesota/cedar-mn/609701/marcus-j-eischens-cpa/marcus-j-eischens-cpa,60857-000,Tax Return Preparation,6/6/16 0:00,,False,NR,0,1,0,False,Micro-small,False,11/13/22 9:01,Search,200,1
1580,704,1000005419,"Garrett Mitchell, LLC",16800 Luther Way,,Eden Prairie,MN,55346,USA,9524068994,,https://opencorporates.com/companies/country/us?company_type=Limited+Liability+Company+%28Domestic%29&q=GARRETT%2C+LLC,10177-000,Construction & Remodeling Services,3/31/15 0:00,12/7/16 0:00,False,NR,0,1,0,False,Micro-small,False,12/9/19 4:09,Search,200,0
1581,704,1000002831,Personal Touch Beaute,114 Avenue C,,Cloquet,MN,55720,USA,2188780219,,https://nextdoor.com/pages/personal-touch-beaute-cloquet-mn/,60134-000,Beauty Salons,4/11/91 0:00,,False,NR,0,3,0,False,Micro-small,False,12/20/22 8:57,Search,200,1
1582,704,1000001277,Big Mikes Bbq Pit Stop Inc,Po Box 398,,Ironton,MN,56455,USA,2185466153,,https://restaurantpassion.com/find/restaurants/minnesota/crow-wing/ironton/,50544-000,Restaurants,4/25/16 0:00,,False,NR,0,,0,False,Micro-small,False,7/30/19 3:56,Search,200,0
1583,704,1000005696,Cartway Design Inc,9101 Foxline Dr,,Hamel,MN,55340,USA,7636570677,,https://www.merchantcircle.com/mn-hamel/business-to-business/business-services,10177-000,Construction & Remodeling Services,1/13/05 0:00,,False,A+,100,1,0,False,Micro-small,False,12/29/19 4:20,Search,200,0
1584,704,1000004832,Bleachers Bar & Grill,25807 County Highway 22,,Detroit Lakes,MN,56501,USA,2188446820,,https://www.bleachersdetroitlakes.com/,50544-000,Restaurants,6/8/11 0:00,,False,A+,100,1,0,False,Micro-small,False,4/10/20 4:13,Search,200,1
1585,704,1000002913,DCB Production Services,5252 141st Ave NW,,Bonetraill,ND,58801,USA,7015701215,,https://opencorporates.com/companies/us_nd/0000104003,00174-000,Oilfield Equipment & Supplies,12/15/10 0:00,,False,NR,0,1,0,False,Micro-small,False,1/19/23 8:51,Search,200,1
1586,704,1000003877,Skeye Vision,PO Box 311,,Flasher,ND,58535,USA,7017943173,,https://www.gehealthcare.ca/en-CA/products/skeye,10155-200,Cable Networking,,,False,NR,0,1,0,False,Micro-small,False,2/23/22 10:21,Search,200,0
1587,704,1000006164,Cottrell Builders Inc,723 Elder Ave SW,,Buffalo,MN,55313,USA,3209638507,,https://nextdoor.com/pages/cottrell-builders-buffalo-mn/,10177-000,Construction & Remodeling Services,9/27/99 0:00,,False,NR,0,4,0,False,Micro-small,False,1/2/23 8:49,Search,200,1
1588,704,1000006366,Midwest Environmental Systems,808 S Sheridan St Apt 305,,Fergus Falls,MN,56537,USA,6513000096,,http://midwestenvironmentalservices.com/,60346-100,Environmental Consulting & Contracting,8/20/12 0:00,,False,A+,100,1,0,False,Micro-small,False,2/4/22 9:35,Search,200,1
1589,704,1000003415,U.S AutoForce,St. Paul ,,Saint Paul,MN,55101,USA,6129614604,,https://www.usautoforce.com/,80041-300,Auto Parts & Supplies - Rebuilt,7/26/16 0:00,,False,NR,0,1,0,False,Micro-small,False,10/18/22 8:16,Search,200,1
1590,704,1000003364,Lakeside Manor Inc.,5515 West 9th Street,,Winona,MN,55987,USA,6087888080,,https://www.apartments.com/lakeside-manor-apartments-and-townhomes-winona-mn/yedjmnv/,60042-000,Apartments,6/26/96 0:00,,False,A+,100,1,0,False,Micro-small,False,2/3/23 20:41,Search,200,1
1591,704,1000003062,Titan Creative Concrete,8431 22nd Ave so,,Bloomington,MN,55425,USA,6122545707,,http://www.creativeconcretemn.com/,10032-000,Concrete Contractors,7/18/16 0:00,,False,NR,0,1,0,False,Micro-small,False,3/5/22 9:33,Search,200,0
1592,704,1000005733,Cooper Bros. Construction Inc,11931 Fern Beach Dr,,Detroit Lakes,MN,56501,USA,2187901810,,https://briardconstruction.com/,10035-000,Contractors - General,4/9/07 0:00,,False,A+,100,,0,False,Micro-small,False,11/18/20 4:55,Search,200,1
1593,704,1000004532,Craig Labelle Plumbing,30812 County Highway 21,,Rothsay,MN,56579,USA,7635614900,,https://fergusfallsplumber.com/,10003-000,Air Conditioning Contractors & Systems,1/1/08 0:00,,False,NR,0,1,0,False,Micro-small,False,1/31/23 8:46,Search,200,1
1594,704,1000003842,Erik Vevang,2836 Ulysses St NE,,Minneapolis,MN,55418,USA,9522204870,,https://www.vevangmpls.com/about.html,10177-000,Construction & Remodeling Services,,,False,NR,0,1,0,False,Micro-small,False,1/28/23 8:48,Search,200,1
1595,704,1000003012,Precision Propeller & Cycle,109 Cedar St NW,,Saint Joseph,MN,56374,USA,3203634637,,https://www.precisioncycleonline.com/locations,50082-000,Boat Dealers,1/1/93 0:00,,False,A+,100,4,0,False,Micro-small,False,1/31/20 4:26,Search,200,1
1596,704,1000006382,Doug Kleese Construction Inc,4667 Co 30 Boulevard,,Kenyon,MN,55946,USA,5076491783,,http://www.kleeseconstruction.com/,10177-000,Construction & Remodeling Services,12/7/06 0:00,,False,NR,0,1,0,False,Micro-small,False,1/6/23 9:12,Search,200,1
1597,704,1000005025,Bent Stone LLC,8312 38th St N,,Lake Elmo,MN,55042,USA,6513872640,,https://untappd.com/v/arnie-s-restaurant/7266507,10035-000,Contractors - General,4/1/15 0:00,,False,NR,0,1,0,False,Micro-small,False,1/3/23 8:39,Search,200,0
1598,704,1000002501,Lou Nanne's,590 Park St Ste 6,,Saint Paul,MN,55103,USA,6126552489,,https://www.kare11.com/article/news/local/kare11-extras/minnesota-is-me-and-im-minnesota-hockey-legend-lou-nanne-marks-nearly-60-years-calling-boys-state-hockey-tourney/89-ad097561-8962-439c-a6ec-7ddb03e27cea,50544-000,Restaurants,2/11/15 0:00,,False,NR,0,1,0,False,Micro-small,False,7/7/19 4:05,Search,200,0
1599,704,1000003627,Anoka Community Concert Association,3831 Rum River Drive,,Anoka,MN,55303,USA,7634217469,,https://anokaconcerts.com/,85331-000,Childrens & Family Entertainment,1/31/75 0:00,,False,A+,100,1,0,False,Micro-small,False,4/1/20 4:42,Search,200,1
