,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,BBBID,BusinessID,BusinessName,StreetAddress,StreetAddress2,City,StateProvince,PostalCode,Country,Phone,Email,Website,TOBID,TOBDescription,DateBusinessStarted,DateBusinessClosed,IsBBBAccredited,BBBRatingGrade,BBBRatingScore,NumberOfEmployees,NumberOfPartTimeEmployees,IsHQ,SizeOfBusiness,IsCharity,CDWLastUpdate,FoundVia,status_code
1341,1341,96557,96557,704,1000006694,"Nadine Julson, LLC",7177 county rd 81 ,,Wahpeton,ND,58075.0,USA,7016428146.0,,https://www.julsoncpa.com/,60005-000,Accountants,1997-12-04 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2021-04-28 04:48:00,Search,200
1002,1002,96203,96203,704,1000005551,Treasures in Town,206 S Main St,,Le Sueur,MN,56058.0,USA,5076654923.0,,https://www.facebook.com/treasuresintown/,50655-000,Thrift Shops,2006-04-05 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-12-26 08:45:00,Search,200
76,76,95201,95201,704,1000000194,"Jespersen Excavating, Inc.",7911 County Road 15 W,,Minot,ND,58703.0,USA,7018336063.0,,https://www.facebook.com/jespersenexc/,10035-000,Contractors - General,2004-03-31 00:00:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,2022-08-11 08:30:00,Search,200
1222,1222,96436,96436,704,1000006252,Helen Wood MD,7400 Metro Blvd Ste 235,,Edina,MN,55439.0,USA,9522367623.0,,https://www.helenwoodmd.com/,60970-000,Physicians - Specialists,2009-10-21 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2020-01-05 04:18:00,Search,200
855,855,96050,96050,704,1000005087,Dean Burzinski Construction,2500 2nd Ave NW,,Nicolville,MN,55912.0,USA,5073962785.0,,https://southgate.austin.k12.mn.us/staff-directory,10177-000,Construction & Remodeling Services,2000-06-20 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-06-29 03:57:00,Search,200
849,849,96044,96044,704,1000005076,Brovold Home Services Inc,4055 133rd Ln NE,,Ham Lake,MN,55304.0,USA,6126854371.0,,https://www.superpages.com/andover-mn/bpp/brovold-home-services-inc-25644486,10177-000,Construction & Remodeling Services,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-24 08:58:00,Search,200
856,856,96051,96051,704,1000005088,Roger Busiahn Construction,5563 120th Ave,,Wood Lake,MN,56297.0,USA,5078280247.0,,https://homeflock.com/contractor/12829880,10177-000,Construction & Remodeling Services,2011-04-27 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2021-01-05 03:58:00,Search,200
843,843,96038,96038,704,1000005065,Brian Lagergren LLC,5735 Co Rd 1,,Littlefork,MN,56653.0,USA,2182784327.0,,https://opencorporates.com/companies/us_mn/f0360bf9-7310-e111-aff2-001ec94ffe7f,10177-000,Construction & Remodeling Services,2011-12-17 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-12-20 08:57:00,Search,200
1001,1001,96202,96202,704,1000005550,Aqua Shine Car Wash,728 N Main St,,Le Sueur,MN,56058.0,USA,5076656500.0,,https://www.keyc.com/2022/04/28/le-sueur-police-release-aqua-shine-car-wash-burglary-update/,60180-000,Car Wash & Polish,1996-03-28 00:00:00,,False,A+,100.0,2.0,0.0,False,Micro-small,False,2019-12-28 04:25:00,Search,200
376,376,95502,95502,704,1000002439,Traditions 1,195 24th Pl NW,,Owatonna,MN,55060.0,USA,5074550700.0,,https://www.facebook.com/traditionsofowatonna/,61002-100,Assisted Living & Adult Family Homes,2005-01-25 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-07-08 12:29:00,Search,200
1221,1221,96435,96435,704,1000006246,Kingston Construction,3905 Donway Dr NE,,Alexandria,MN,56308.0,USA,3207627274.0,,https://www.houzz.com/professionals/home-builders/kingston-construction-llc-pfvwus-pf~2048732018,10035-000,Contractors - General,1997-01-01 00:00:00,,False,A+,100.0,2.0,0.0,False,Micro-small,False,2021-06-15 04:23:00,Search,200
1166,1166,96369,96369,704,1000006030,Dale&#39;s Handy Service,213 4th Ave NW,,Dilworth,MN,56529.0,USA,2187900769.0,,https://www.showmelocal.com/profile.aspx?bid=23579465,10178-000,Windows - Installation & Service,2000-01-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-10 08:49:00,Search,200
411,411,95538,95538,704,1000002781,Black Plains Buffalo Ranch,870 50th St NW,,Danvers,MN,56231.0,USA,3205672242.0,,https://www.kaffmandu.com/danversmgh,00204-000,Ranches,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-29 08:36:00,Search,200
365,365,95491,95491,704,1000002341,Thelen Appraisals ,3633 17th St S Southpionte,,Fargo,ND,58104.0,USA,7017295038.0,,https://thelenappraisal2.appraiserxsites.com/,60045-000,Appraisers,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-30 08:34:00,Search,200
920,920,96117,96117,704,1000005311,Pilgrimage Cafe,3233 dakota ave s,,Minneapolis,MN,55416.0,USA,6127290034.0,,https://foursquare.com/v/pilgrimage-cafe/54d4d53d498e6a2031e89f36,50544-000,Restaurants,2014-09-18 00:00:00,2017-09-20 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2020-09-21 04:02:00,Search,200
190,190,95315,95315,704,1000001591,TK Construction Management Services LLC,1920 Whitetail Ridge Ct,,Excelsior,MN,55331.0,USA,6123631835.0,,https://www.dandb.com/businessdirectory/t.k.constructionmanagementservicesllc-excelsior-mn-7626972.html,10177-000,Construction & Remodeling Services,2010-01-04 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2023-01-31 19:08:00,Search,200
278,278,95404,95404,704,1000001903,Country Pride True Value,1100 3rd Ave,,Birmingham Lake,MN,56159.0,USA,5074272333.0,,https://stores.truevalue.com/mn/mountain-lake/10094/,50333-000,Hardware - Retail,,,False,NR,0.0,20.0,0.0,False,Micro-small,False,2023-01-30 08:33:00,Search,200
441,441,95591,95591,704,1000002920,G Salk Inc,34938 County Road 4,,Saint Joseph,MN,56374.0,USA,3202595708.0,,https://www.salkinc.com/,50173-000,Computers - Dealers,,2012-07-18 00:00:00,False,NR,0.0,,,False,Micro-small,False,2018-08-20 04:52:00,Search,200
1054,1054,96256,96256,704,1000005736,"Clancy's Enterprise, Inc.",18755 babcock ave,,Lester Pr,MN,55354.0,USA,9522506666.0,,https://www.dandb.com/businessdirectory/clancyenterpriseinc-lesterprairie-mn-21498648.html,10177-000,Construction & Remodeling Services,2002-03-05 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-04-06 09:01:00,Search,200
795,795,95989,95989,704,1000004989,Hampton Inn,2812 University Ave SE,,Minneapolis,MN,55454.0,USA,6122598797.0,,https://www.hilton.com/en/hotels/mspmdhx-hampton-suites-minneapolis-downtown/,60447-000,Hotels,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-06-01 21:26:00,Search,200
982,982,96181,96181,704,1000005492,Arlington Liquors,418 W Main St,,Arlington,MN,55307.0,USA,5079642727.0,,https://arlington-liquors.com/,50399-000,Liquor Stores,2005-06-21 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2020-03-04 05:16:00,Search,200
1011,1011,96212,96212,704,1000005582,Tai Commercial+Residential Build+Remodel & Repair Company,14844 Creditview Dr,,Savage,MN,55378.0,USA,9522105790.0,,https://www.homeyou.com/tai-commercial-residential-build-remodel-and-repair-company-savage-mn,10177-101,Bathroom Remodeling,2009-04-27 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-12-26 08:45:00,Search,200
525,525,95677,95677,704,1000003298,JL James Construction Services,2041 4th St E,,Saint Paul,MN,55119.0,USA,6513294478.0,,https://jljameshomes.com/,10177-000,Construction & Remodeling Services,2015-09-29 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-10-25 08:10:00,Search,200
644,644,95832,95832,704,1000004269,Original Coney Island Diner,107 E Superior St,,Duluth,MN,55802.0,USA,2187271077.0,,https://www.coneyislanddeluxe.com/,50544-000,Restaurants,2008-08-25 00:00:00,2018-02-01 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-02-02 04:01:00,Search,200
1203,1203,96406,96406,704,1000006158,Costin Brothers Construction,707 N 7th,,Hallock,MN,56728.0,USA,2188432651.0,,https://www.homeyou.com/costin-brothers-construction-hallock-mn,10177-000,Construction & Remodeling Services,1999-04-26 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-07-14 08:24:00,Search,200
84,84,95209,95209,704,1000000214,Lakewinds Food Co-op ,6321 Bury Dr Suite 21,,Eden Prairie,MN,55346.0,USA,9522398497.0,,https://www.lakewinds.coop/,80320-000,Food Products,2014-05-07 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-04-24 08:09:00,Search,200
450,450,95600,95600,704,1000002942,D & M Auto Body,1123 15th Ave NE,,East Grand Forks,MN,56721.0,USA,2187737797.0,,https://www.autobody-review.com/shop/i30468/d-m-auto-body,60094-000,Auto Body Repair & Painting,1984-01-01 00:00:00,2016-07-14 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2019-07-16 04:29:00,Search,200
970,970,96169,96169,704,1000005459,Bode & Lieske Construction Inc,501 Moreland Ave,,Mankato,MN,56001.0,USA,,,https://gmg.greatermankato.com/Construction-Companies/Bode-Lieske-Construction-4593,10177-000,Construction & Remodeling Services,1999-03-16 00:00:00,2019-07-01 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-07-08 12:29:00,Search,200
940,940,96139,96139,704,1000005390,Bruegger&#39;s Bagels,3450 Pilot Knob Rd,,Eagan,MN,55122.0,USA,6516880400.0,,https://locations.brueggers.com/us/mn/eagan/2149a-cliff-road,50051-000,Bagels,2009-11-23 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-17 08:46:00,Search,200
1010,1010,96211,96211,704,1000005580,Top Level Detail LLC,519 2nd St NE,,Hopkins,MN,55343.0,USA,6124240402.0,,https://www.facebook.com/topleveldtl/,60096-000,Auto Detailing,2016-03-28 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-02-07 09:00:00,Search,200
595,595,95747,95747,704,1000003805,Isle Bowl & Pizza,4831 171st Ave NW,,Ham Lake,MN,55304.0,USA,3206768804.0,,https://www.islebowlandpizza.com/,60016-000,Advertising - Newspaper,2002-01-01 00:00:00,,False,NR,0.0,4.0,0.0,False,Micro-small,False,2023-01-28 08:48:00,Search,200
345,345,95471,95471,704,1000002179,Bagley Bakery,23 Main Ave S,,Bagley,MN,56621.0,USA,2186946114.0,,https://www.menupix.com/minnesota/restaurants/368081/Bagley-Bakery-Bagley-MN,50052-000,Bakers - Retail,1984-01-01 00:00:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,2023-01-30 08:33:00,Search,200
438,438,95588,95588,704,1000002917,Mt Olivet Rolling Acres,42037 248th Pl,,Mcgregor,MN,55760.0,USA,2187683069.0,,https://www.facebook.com/100870439992086/posts/therapeuticrecreationalweekmcgregor-property-was-donated-to-mount-olivet-rolling/2114645055281271/,60179-000,Camps,1998-01-01 00:00:00,,False,NR,0.0,6.0,0.0,False,Micro-small,False,2023-01-29 08:36:00,Search,200
53,53,95178,95178,704,1000000133,YMG Home Care,5811 Cedar Lake Rd S,,Minneapolis,MN,55416.0,USA,9523036025.0,,https://www.minnesotahelp.info/Providers/YMG_Home_Care_Services_Inc/Personal_Care_Assistant_PCA/1?returnUrl=%2FSpecialTopics%2FSeniors%2F19352%3F%253fstart%3D2701%26start%3D921,60441-000,Home Health Services,2007-08-17 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-07-30 08:29:00,Search,200
997,997,96198,96198,704,1000005539,Gregs Lawn Care Service,125 Fairway Dr,,Albany,MN,56307.0,USA,3208454623.0,,https://www.gregslawn.com/,00155-000,Landscape Contractors,2013-12-31 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-12-26 08:46:00,Search,200
799,799,95993,95993,704,1000004996,Cutting Edge Power Equipment,110 2nd St S Ste 218,,Waite Park,MN,56387.0,USA,,,https://www.cuttingedgemower.com/,50229-000,Drawing Materials,,2016-08-31 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2019-09-03 04:20:00,Search,200
638,638,95826,95826,704,1000004208,Scenic View Campground Resort & RV,4957 County Road 91 SW,,Alexandria,MN,56308.0,USA,3207609395.0,,https://www.exploreminnesota.com/profile/scenic-view-rv-campground/3512,60177-000,Campgrounds & RV Parks,2009-05-12 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2023-02-08 18:32:00,Search,200
502,502,95654,95654,704,1000003074,Boe&#39;s Tree Care LLC,2141 24th St NE,,Mekinock,ND,58258.0,USA,7013305342.0,,https://www.facebook.com/boestreecare/,00219-000,Tree Service,2015-11-13 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-02-04 09:01:00,Search,200
617,617,95770,95770,704,1000003874,Adams Siding LLC,31024 Murry School Rd NE,,Blackduck,MN,56630.0,USA,2184074402.0,,http://www.adamssidingandwindows.com/,10135-000,Siding Contractors,2014-03-06 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-10 08:49:00,Search,200
318,318,95444,95444,704,1000002077,MN Advocates for Patients,21370 John Milless Dr,,Rogers,MN,55374.0,USA,9522122900.0,,https://seniorcommunity.org/mn-advocates-patients-celebrates-one-year-anniversary/,85296-000,Elderly/Senior Specialty Services,2015-06-04 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-31 08:46:00,Search,200
1000,1000,96201,96201,704,1000005549,The Employment Poole,113 N Main St,,Le Sueur,MN,56058.0,USA,5076653720.0,,https://employment-agencies.cmac.ws/the-employment-poole-inc/20171/,60326-100,Staffing - Technical,1996-10-14 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2020-04-26 03:54:00,Search,200
762,762,95954,95954,704,1000004931,American Pride Remodeling Inc,716 N Evergreen St,,Royalton,MN,56373.0,USA,3205845043.0,,https://pr.business/american-pride-remodeling-inc-royalton-minnesota,10177-000,Construction & Remodeling Services,1999-05-11 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2019-08-31 04:14:00,Search,200
816,816,96010,96010,704,1000005029,Aho Lawn & Snow,930 Klyva Rd Se,,Cokato,MN,55321.0,USA,3202865094.0,,https://www.dandb.com/businessdirectory/aholawnsnow-cokato-mn-16767823.html,00155-000,Landscape Contractors,2003-01-01 00:00:00,2020-01-02 00:00:00,False,NR,0.0,4.0,,False,Micro-small,False,2023-01-09 08:32:00,Search,200
268,268,95394,95394,704,1000001855,Kaz Hardware & Rental Center,19 Oak Ave Ste A,,Annandale,MN,55302.0,USA,3202745214.0,,https://kazhardware.doitbest.com/,50333-000,Hardware - Retail,1974-12-04 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-06-03 09:03:00,Search,200
1220,1220,96434,96434,704,1000006243,"Lake City Septic Service, Inc.",28451 712th St,,Lake City,MN,55041.0,USA,6513455495.0,,https://www.septic.com/septic-services/minnesota/lake-city/lake-city-septic-service/,10129-000,Septic Tanks & Systems Contractors & Dealers,2005-02-09 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2020-01-29 06:33:00,Search,200
1043,1043,96245,96245,704,1000005703,Cedar City Builders LLC,51770 160th St,,Austin,MN,55912.0,USA,5074337764.0,,https://www.bizapedia.com/mn/cedar-city-builders-llc.html,10035-000,Contractors - General,2002-01-24 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-12-27 08:49:00,Search,200
271,271,95397,95397,704,1000001873,"Good Domus, LLC",510 Evergreen Ln N,,Minneapolis,MN,55441.0,USA,7635139940.0,,https://www.dandb.com/businessdirectory/gooddomusllc-plymouth-mn-35190460.html,60732-000,Property Management,2008-07-14 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-06-30 05:47:00,Search,200
286,286,95412,95412,704,1000001944,Rodent & Wildlife Management,1391 County Road 7 NE,,Longville,MN,56655.0,USA,2183633324.0,,https://www.yellowpages.com/longville-mn/mip/rodent-wildlife-management-466145606,60650-000,Pest Control Services,2006-01-01 00:00:00,2016-06-08 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-10-12 03:56:00,Search,200
373,373,95499,95499,704,1000002425,Acacia Construction LLC,7900 Excelsior Blvd Ste 282,,Hopkins,MN,55343.0,USA,9524261627.0,,http://www.acaciallc.net/contact.html,10177-000,Construction & Remodeling Services,2012-04-23 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-08-09 08:29:00,Search,200
43,43,95168,95168,704,1000000111,America&#39;s Best Contacts & Eyeglasses,12940 Riverdale Dr NW,,Coon Rapids,MN,55448.0,USA,9526561005.0,,https://www.americasbest.com/location/mn/coon-rapids/riverdale-crossing,50467-000,Optical Goods - Retail,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-31 08:46:00,Search,200
41,41,95166,95166,704,1000000109,Mike Scheveck Painting LLC,5908 Halifax Pl,,Minneapolis,MN,55429.0,USA,7635049768.0,,https://nextdoor.com/pages/mike-scheveck-painting-llc-golden-valley-mn/,10095-000,Painting Contractors,2009-06-19 00:00:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,2022-12-06 09:13:00,Search,200
991,991,96190,96190,704,1000005525,Bohnsack Construction LLC,49155 Co Rd 182,,Osakis,MN,56360.0,USA,3207667100.0,,https://en-gb.facebook.com/Bohnsack-Construction-LLC-228105033876890/,10177-000,Construction & Remodeling Services,2003-06-27 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-09-22 08:57:00,Search,200
521,521,95673,95673,704,1000003272,Cokato Wine & Spirits,500 Cokato St W,,Cokato,MN,55321.0,USA,3205590112.0,,https://www.facebook.com/profile.php?id=100057060476543,50399-000,Liquor Stores,2012-09-27 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-10-10 07:59:00,Search,200
556,556,95708,95708,704,1000003623,"Dui Bail Bonds, LLC",8200 Humboldt Ave S,STE 120,Bloomington,MN,55431.0,USA,6512431019.0,,https://www.ffldealernetwork.com/bloomington/midwest/dui-bail-bonds-llc,60119-000,Bail Bonds,2009-01-07 00:00:00,2019-11-20 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-11-21 08:39:00,Search,200
1034,1034,96236,96236,704,1000005668,Con-Tak Construction LLC,1975 Oak Dr SW,,Pine City,MN,55063.0,USA,3202376061.0,,https://www.dandb.com/businessdirectory/contakconstructionllc-pinecity-mn-11187673.html,10177-000,Construction & Remodeling Services,2005-09-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-12-26 08:46:00,Search,200
503,503,95655,95655,704,1000003078,1976 Enterprises,302 4th St NW Apt 101,,Wadena,MN,56482.0,USA,2183712193.0,,https://vymaps.com/US/1976-Enterprises-Apartments-507263496085465/,60042-000,Apartments,2016-07-18 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-29 08:36:00,Search,200
1014,1014,96215,96215,704,1000005590,Cosgrove House,228 S 2nd St,,Le Sueur,MN,56058.0,USA,5076652500.0,,https://www.roadtripsandhistory.com/2022/smith-cosgrove-house-in-le-sueur/,60136-000,Bed & Breakfast,2002-06-19 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-12-26 08:45:00,Search,200
701,701,95893,95893,704,1000004639,Aaron&#39;s Exterior Services,2397 Sparrow Dr,,Dickinson,ND,58601.0,USA,7013001033.0,,https://www.facebook.com/AaronsDickinson/,60940-000,Pressure Washing,2016-03-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-12-06 09:13:00,Search,200
928,928,96126,96126,704,1000005335,"Handley Enterprises, Inc.",6569 158th St W Apt 220D,,Apple Valley,MN,55124.0,USA,6125162444.0,,https://www.bizapedia.com/mn/handley-enterprises-inc.html,10035-000,Contractors - General,2014-04-10 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-07 09:07:00,Search,200
699,699,95891,95891,704,1000004635,Pub West,3140 Blue Stem Drive,,West Fargo,ND,58078.0,USA,7013569378.0,,https://pubwest.pub/,50643-000,Bars & Taverns,2014-12-15 00:00:00,,False,A+,100.0,,0.0,False,Micro-small,False,2020-01-29 06:34:00,Search,200
809,809,96003,96003,704,1000005015,Rapids Lawn Care LLC,320 8th Ave S,,Sauk Rapids,MN,56379.0,USA,3202920826.0,,https://www.dandb.com/businessdirectory/rapidslawncarellc-saukrapids-mn-34019084.html,00157-000,Lawn Maintenance,2011-05-03 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2021-04-13 04:06:00,Search,200
377,377,95503,95503,704,1000002446,Knollwood Builders,PO Box 203,,Pennock,MN,56279.0,USA,3205994231.0,,https://www.whereorg.com/knollwood-builders-8221326,30760-000,Woodworking,1994-01-01 00:00:00,2019-10-18 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2022-07-12 08:33:00,Search,200
1367,1367,96583,96583,704,1000006776,Bertram Bldg & Remodeling,7002 Fernbrook Ln N,,Osseo,MN,55311.0,USA,7634206772.0,,https://nextdoor.com/pages/bertram-building-remodeling-osseo-mn/,10035-000,Contractors - General,1998-01-20 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-10 08:49:00,Search,200
7,7,95132,95132,704,1000000016,Live Tree Nursery,146 Wilderness Way,,Good Thunder,MN,56037.0,USA,5072783414.0,,https://gmg.greatermankato.com/Tree-and-Stump-Service-and-Removal/Live-Tree-Nursery-2925,00155-000,Landscape Contractors,1984-01-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-04-13 08:06:00,Search,200
130,130,95255,95255,704,1000001401,American Mortgage,,,Lakeville,MN,55044.0,USA,6122001052.0,,https://yellow.place/en/american-mortgage-equity-consultants-inc-lakeville-lakeville-usa,20053-200,Mortgage Lender,,2019-10-16 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-07-10 04:23:00,Search,200
443,443,95593,95593,704,1000002929,A & D Storage,34901 County Rd,,Albany,MN,56307.0,USA,3208452466.0,,https://www.showmelocal.com/profile.aspx?bid=1068616,70644-000,Warehouses - Merchandise,1996-01-01 00:00:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,2023-01-29 08:36:00,Search,200
