,BBBID,BusinessID,BusinessName,StreetAddress,StreetAddress2,City,StateProvince,PostalCode,Country,Phone,Email,Website,TOBID,TOBDescription,DateBusinessStarted,DateBusinessClosed,IsBBBAccredited,BBBRatingGrade,BBBRatingScore,NumberOfEmployees,NumberOfPartTimeEmployees,IsHQ,SizeOfBusiness,IsCharity,CDWLastUpdate,FoundVia,contains_contacts_page,contains_business_name,contains_business_name_in_copyright,contains_social_media_links,contains_reviews_page,contains_zipCode,url_contains_phone_number,url_contains_email,manually_checked,url_is_review_page
81,704,1000006310,3c Sons Remodeling,7520 Autumn Chace Dr,,Minneapolis,MN,55438.0,USA,9524578744.0,,https://start.cortera.com/company/research/k4j0qzr6j/3c-sons-remodeling/,10035-000,Contractors - General,10/17/2016 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,8/11/2022 8:30,Search,,,,,,,,,0,
82,704,1000005855,Clearview Construction Services Inc,1111 2nd St S,,Cold Spring,MN,56320.0,USA,,,https://www.facebook.com/ClearviewConstructionServices/,10035-000,Contractors - General,,4/30/2018 0:00,False,NR,0.0,1.0,,False,Micro-small,False,5/4/2021 4:06,Search,,,,,,,,,0,
83,704,1000003424,Sweet Perfections LLC,477 W 5th St,,Winona,MN,55987.0,USA,5074505272.0,,https://www.sweetperfections.com/,50052-000,Bakers - Retail,6/26/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,12/24/2022 8:49,Search,,,,,,,,,1,
84,704,1000005753,Dan Hanson Installation LLC,102 S Central Ave,,Dalton,MN,56324.0,USA,2187708895.0,,https://www.merchantcircle.com/dan-hanson-installation-ashby-mn,10177-000,Construction & Remodeling Services,1/15/2009 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,12/30/2022 8:57,Search,,,,,,,,,0,
85,704,1000004626,Carrington Homes LLC,PO Box 169,,Cedar,MN,55011.0,USA,7634444566.0,,https://www.houzz.com/professionals/home-builders/carrington-homes-llc-pfvwus-pf~975724870,10078-000,Home Builders,1/10/2008 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2/7/2023 9:00,Search,,,,,,,,,0,
86,704,1000003266,American Family Insurance- Cokato,220 Broadway Ave S,,Cokato,MN,55321.0,USA,3202865556.0,,https://www.amfam.com/agents/minnesota/cokato/robert-swendra,20028-000,Insurance - Homeowners,3/1/1996 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,10/25/2022 8:10,Search,,,,,,,,,1,
87,704,1000004530,Bill&#39;s Auto,8810 Excelsior Blvd,,Hopkins,MN,55343.0,USA,9524260851.0,,http://www.billsservicegarage.com/,60107-700,Auto Repair - Maintenance,1/14/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/27/2023 9:09,Search,,,,,,,,,1,
88,704,1000005656,Dan Barrett and Associates LLC,4015 Yates Ave N,,Minneapolis,MN,55422.0,USA,6122452882.0,,https://opencorporates.com/companies/us_mn/9019f90f-88d4-e011-a886-001ec94ffe7f,60075-000,Attorneys & Lawyers,3/25/2004 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,12/26/2022 8:45,Search,,,,,,,,,0,
89,704,1000005039,BR Builders LLC,1004 S Darling Dr NW,,Alexandria,MN,56308.0,USA,3202963750.0,,https://www.houzz.com/professionals/home-builders/br-builders-llc-pfvwus-pf~2083027809,10177-000,Construction & Remodeling Services,6/17/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/31/2023 8:46,Search,,,,,,,,,0,
90,704,1000005880,Dave Kuik Construction Inc,12305 110th St,,Edgerton,MN,56128.0,USA,5074435681.0,,https://opencorporates.com/companies/us_mn/fd60b03d-93d4-e011-a886-001ec94ffe7f,10177-000,Construction & Remodeling Services,3/31/2009 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,4/17/2020 4:01,Search,,,,,,,,,0,
91,704,1000005445,"Inriched Flooring, LLC",709 118th Ave NE,,Blaine,MN,55434.0,USA,7637423093.0,,https://villagefloor.com/,85366-000,Contractors - Flooring,7/21/2009 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,12/26/2022 8:45,Search,,,,,,,,,0,
92,704,1000001518,Legal Service-north Dakota,345 Main St,,New Town,ND,58763.0,USA,7016274719.0,,http://www.legalassist.org/,60075-000,Attorneys & Lawyers,1/1/1989 0:00,,False,NR,0.0,3.0,0.0,False,Micro-small,False,1/31/2023 8:46,Search,,,,,,,,,1,
93,704,1000003240,Cokato Apartments,440 2nd Str N,,Cokato,MN,55321.0,USA,3202862758.0,,https://www.smrrental.com/property/cokato-apartments-building-3/,60042-000,Apartments,8/8/1977 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2/7/2023 14:31,Search,,,,,,,,,0,
94,704,1000003060,Winona Shores Ofc,1010 Lark St,,Alexandria,MN,56308.0,USA,3207631120.0,,https://www.apartments.com/winona-shores-alexandria-mn/6ykw7bt/,60042-000,Apartments,1/1/2008 0:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,1/29/2023 8:37,Search,,,,,,,,,0,
95,704,1000005054,Brent Hagan Construction Inc,18429 Cty Rd 1,,Spring Valley,MN,55975.0,USA,5076577680.0,,https://www.dandb.com/businessdirectory/brenthaganconstruction-springvalley-mn-5754675.html,10177-000,Construction & Remodeling Services,3/22/1993 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/24/2023 8:58,Search,,,,,,,,,0,
96,704,1000004973,Oak Terrace Estates,1618 Marion Rd SE Trlr 175,,Rochester,MN,55904.0,USA,5072898206.0,,https://www.facebook.com/oakterraceparksidemhp/,20061-000,Real Estate Developers,1/1/1996 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,9/16/2022 8:14,Search,,,,,,,,,0,
97,704,1000006594,Briggs Contracting LLC,8268 Rhode Island Ave S,,Minneapolis,MN,55438.0,USA,9528291860.0,,https://www.houzz.com/professionals/general-contractors/briggs-contracting-llc-pfvwus-pf~916354572,10035-000,Contractors - General,1/1/1991 0:00,12/9/2019 0:00,False,NR,0.0,2.0,,False,Micro-small,False,12/12/2022 9:00,Search,,,,,,,,,0,
98,704,1000001563,Natural Impressions Photo,33 Main St,,Hazen,ND,58545.0,USA,7017485656.0,,https://www.facebook.com/NaturalImpressionsPhotographybyJustine/,60658-000,Photographers - Portrait,1/1/2006 0:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,2/1/2020 4:31,Search,,,,,,,,,0,
99,704,1000002410,Helping Angels Home Care,2219 Oakland Ave #111,,Minneapolis,MN,55404.0,USA,6122598570.0,,https://helpingangelshomecare.com/,60441-000,Home Health Services,6/28/2010 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,12/15/2021 4:25,Search,,,,,,,,,1,
100,704,1000005773,Clayton Scheibel Construction Co.,18951 Riverbluff Dr,,New Ulm,MN,56073.0,USA,5073826456.0,,https://opencorporates.com/companies/us_mn/931b4978-b6d4-e011-a886-001ec94ffe7f,10177-000,Construction & Remodeling Services,8/14/2002 0:00,1/7/2020 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/9/2023 8:32,Search,,,,,,,,,0,
101,704,1000003807,Pine Ridge Homes Inc,1509 14th St,,Cloquet,MN,55720.0,USA,2188791257.0,,https://pineridgehomes.org/,10035-000,Contractors - General,1/1/2002 0:00,,False,NR,0.0,6.0,0.0,False,Micro-small,False,1/28/2023 8:48,Search,,,,,,,,,1,
102,704,1000003722,Adams Electric,49804 Thorn Apple Rd,,Aldrich,MN,56434.0,USA,2184455368.0,,https://electronic-system.info/company-adams-electric-in-aldrich-mn-104521,70544-000,Electric Companies,1/1/2005 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/28/2023 8:48,Search,,,,,,,,,0,
103,704,1000005053,"Brennan Properties, LLC",15680 Fish Point Rd SE,,Prior Lake,MN,55372.0,USA,6126164447.0,,https://opencorporates.com/companies/us_mn/9e6da3ce-b4d4-e011-a886-001ec94ffe7f,60732-000,Property Management,3/28/2003 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,12/20/2022 8:57,Search,,,,,,,,,0,
104,704,1000003212,Peepers Distinctive Eyewear,12390 Sherburne Ave,,Becker,MN,55308.0,USA,7632615444.0,,https://www.eyeglasses.com/eye-doctors/minnesota/becker/peepers-distinctive-eye-we/,50467-000,Optical Goods - Retail,1/1/1997 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,1/31/2020 4:26,Search,,,,,,,,,0,
105,704,1000003015,R H Lodge,48663 Xenon Rd,,Villard,MN,56385.0,USA,3203520223.0,,https://m.facebook.com/profile.php?id=116125851741804,60447-000,Hotels,1/1/2007 0:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,12/16/2022 9:11,Search,,,,,,,,,0,
106,704,1000000140,InterState Delivery,395 John Ireland Blvd,,Saint Paul,MN,55155.0,USA,3344527730.0,,https://www.interstatedriving.com/contact-us,70542-000,Delivery Service,4/12/2016 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2/2/2023 8:52,Search,,,,,,,,,0,
107,704,1000004766,Gypsy K Consignment,2578 Bridge Ave,,Albert Lea,MN,56007.0,USA,5074732117.0,,https://www.facebook.com/GypsyKConsignment/,50159-000,Clothes - Consignment & Resale,1/21/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,4/17/2020 4:01,Search,,,,,,,,,0,
108,704,1000005596,Trustworthy Hardware,203 Valley Green Sq,,Le Sueur,MN,56058.0,USA,5076652267.0,,https://locations.ups.com/us/en/mn/lesueur/authorized-shipping-provider-162383.html,50333-000,Hardware - Retail,8/12/2016 0:00,,False,A+,100.0,4.0,0.0,False,Micro-small,False,9/20/2020 3:56,Search,,,,,,,,,0,
109,704,1000005517,The Original Grass Kings LLC,6944 Pillsbury Ave,,Edina,MN,55423.0,USA,6125015318.0,,https://opencorporates.com/companies/us_mn/46cf8b91-86d4-e011-a886-001ec94ffe7f,70605-000,Snow Removal Service,7/7/2011 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,12/28/2019 4:25,Search,,,,,,,,,0,
110,704,1000005771,Cafe 75,518 Atlantic ave,,Kennedy,MN,56733.0,USA,7017742500.0,,https://restaurantguru.com/Cafe-75-Kennedy-3,50544-000,Restaurants,9/26/2016 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,2/28/2021 3:59,Search,,,,,,,,,0,
111,704,1000005026,Biersch Brothers Construction,1911 245th St,,Saint Augusta,MN,56301.0,USA,3209800553.0,,https://bierschbros.com/,10035-000,Contractors - General,11/8/2005 0:00,,False,NR,0.0,3.0,0.0,False,Micro-small,False,12/20/2022 8:57,Search,,,,,,,,,1,
112,704,1000001693,Hegstad Furniture Appl & Floor,24 N Main St,,Tioga,ND,58852.0,USA,7016642845.0,,http://retailflooringstores.com/shop/store.asp?CompanyID=113480,50291-000,Furniture - Retail,1/1/2005 0:00,10/22/2019 0:00,False,NR,0.0,3.0,,False,Micro-small,False,10/23/2019 8:25,Search,,,,,,,,,0,
113,704,1000003720,Legends ,11 4th Street SE,,Rochester ,MN,55904.0,USA,5074241896.0,,https://www.medcitybeat.com/news-blog/2021/legends-bar-is-closing-its-doors-for-good,50544-000,Restaurants,6/14/2013 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,11/22/2022 8:45,Search,,,,,,,,,0,
114,704,1000001615,Aalfs Construction LLC,4030 30th Ave SW,,Montevideo,MN,56265.0,USA,3202265238.0,,https://opencorporates.com/companies/us_mn/577a6e51-67ac-e211-82ac-001ec94ffe7f,10035-000,Contractors - General,4/23/2013 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,10/13/2020 4:00,Search,,,,,,,,,0,
115,704,1000002914,First Avenue Salon,528 1st Ave,,Westbrook,MN,56183.0,USA,5072746313.0,,https://cityofwestbrookmn.com/directory-business_lis/listing/first-avenue-salon/,60134-000,Beauty Salons,1/1/1993 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,1/31/2020 4:26,Search,,,,,,,,,0,
116,704,1000005012,Diversified Property Services LLC,530 3rd St NE Apt 202,,Saint Cloud,MN,56304.0,USA,,,https://diversifiedpropertysvcs.com/,61100-000,Real Estate Services,5/12/2011 0:00,5/14/2018 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,5/18/2021 4:06,Search,,,,,,,,,1,
117,704,1000002985,Kneading Hands Massage,801 Lowery Ave,,Belgrade,MN,56312.0,USA,3202543349.0,,https://www.dandb.com/businessdirectory/kneadinghandsmassage-belgrade-mn-807158.html,60543-000,Massage Therapists,9/24/2009 0:00,10/24/2019 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,10/25/2019 4:28,Search,,,,,,,,,0,
118,704,1000002287,"Wireless Ronin Technologies, Inc.",5929 Baker Rd Ste 475,,Minnetonka,MN,55345.0,USA,9525643500.0,,https://www.prnewswire.com/news-releases/creative-realities-and-wireless-ronin-technologies-announce-closing-of-merger-272150451.html,60538-000,Marketing Consultants,6/27/2016 0:00,1/1/2019 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/7/2022 14:14,Search,,,,,,,,,0,
119,704,1000002114,Kevin's Body Shop,620 Eastvold Ave,,Ortonville,MN,56278.0,USA,3208393066.0,,https://vymaps.com/US/Kevin-S-Body-Shop-T840271000325874/,60094-000,Auto Body Repair & Painting,1/1/1984 0:00,6/20/2016 0:00,False,NR,0.0,1.0,,False,Micro-small,False,6/24/2019 4:06,Search,,,,,,,,,0,
120,704,1000006495," Schmitty's Plumbing, Heating & Sheetmetal, Inc.",942 11th Ave S,,Wahpeton,ND,58075.0,USA,7016426574.0,,https://business.wahpetonbreckenridgechamber.com/list/member/schmitty-s-plumbing-heating-sheetmetal-inc-1386,10113-300,Plumbing - Renovation & Repair ,3/5/1998 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,7/9/2021 4:06,Search,,,,,,,,,0,
121,704,1000006724,Blue Note of Winsted,PO Box 847,310 3rd St. S.,Winsted,MN,55395.0,USA,3204852303.0,,http://www.bluenoteballroom.com/,50138-000,Caterers,10/24/1995 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,3/20/2020 3:52,Search,,,,,,,,,1,
122,704,1000003938,Namar Publishing LLC,1865 Buerkle Rd,,Dellwood,MN,55110.0,USA,6513519143.0,,https://opencorporates.com/companies/us_mn/41e49994-f69d-e111-afc0-001ec94ffe7f,30544-000,Publishers - Directory & Guide,5/14/2012 0:00,3/15/2016 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,3/18/2019 3:58,Search,,,,,,,,,0,
123,704,1000004537,Perfect Cleaners & Launderers,14605 County Road 11,,Burnsville,MN,55337.0,USA,9524323552.0,,https://www.showmelocal.com/profile.aspx?bid=1104939,60214-000,Dry Cleaners,1/1/2000 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,11/17/2021 4:33,Search,,,,,,,,,0,
124,704,1000001710,Harding's Towing,7438 State Highway 55 NW,,Maple Lake,MN,55358.0,USA,3209635865.0,,https://m.facebook.com/pages/category/Towing-Service/Hardings-Towing-Inc-1581607835475016/,60103-000,Auto Repair & Service,3/21/2002 0:00,11/1/2019 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,11/25/2020 4:57,Search,,,,,,,,,0,
125,704,1000005834,Creative Home Enhancements LLC,8701 3rd Ave S,,Minneapolis,MN,55420.0,USA,6125083839.0,,https://opencorporates.com/companies/us_mn/8a033158-8fd4-e011-a886-001ec94ffe7f,10177-000,Construction & Remodeling Services,3/19/2007 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2/23/2021 4:07,Search,,,,,,,,,0,
126,704,1000005263,Affiliated Home Services Inc. ,12806 Ranch Rd NW,,Elk River,MN,55330.0,USA,7634418490.0,,http://www.affiliatedhomehealth.com/,10078-000,Home Builders,4/12/1995 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,4/20/2022 8:36,Search,,,,,,,,,1,
127,704,1000006236,"Al Larson & Sons Plumbing & Heating, Inc.",308 Saint Anthony St S,,Preston,MN,55965.0,USA,5077652405.0,,https://www.prestonmnchamber.com/directory/al-larson-sons-ph/,10113-000,Plumbers,4/6/1994 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/3/2023 8:39,Search,,,,,,,,,0,
128,704,1000001840,Tasto Lawn and Dock Service,207 Holmes Ave,,Brandon,MN,56315.0,USA,3208081111.0,,https://www.echopress.com/news/1028477-assumed-name-tasto-lawn-and-dock-service,00155-000,Landscape Contractors,1/1/2007 0:00,6/3/2016 0:00,False,NR,0.0,1.0,,False,Micro-small,False,11/24/2020 4:02,Search,,,,,,,,,0,
129,704,1000000022,Klein Lawn Care,14268 Underclift St NW,,Andover,MN,55304.0,USA,7635670493.0,,https://business.google.com/website/klein-lawn-care-snow-plowing/posts/5202964928957393543,00157-000,Lawn Maintenance,8/12/2009 0:00,10/14/2019 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,12/11/2020 4:12,Search,,,,,,,,,1,
130,704,1000004866,Frank Madden & Assoc,505 US-169 Frontage Rd # 295,,Minneapolis,MN,55441.0,USA,7635452525.0,,https://www.lawyers.com/minneapolis/minnesota/frank-madden-and-associates-757899-f/,60075-000,Attorneys & Lawyers,1/1/1987 0:00,,False,A+,100.0,3.0,0.0,False,Micro-small,False,11/23/2022 9:43,Search,,,,,,,,,0,
131,704,1000005236,Glass Plus Inc,3424 Gowan Ave SW,,Howard Lake,MN,55349.0,USA,7636587171.0,,https://www.showmelocal.com/profile.aspx?bid=1174728,60990-000,"Auto Repair - Windshield, Glass Shops",4/7/1994 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,12/26/2022 8:45,Search,,,,,,,,,0,
132,704,1000005107,Green Stripe Lawncare & Irrigation Inc,5326 16th St N,,Saint Cloud,MN,56303.0,USA,3202526992.0,,https://www.dandb.com/businessdirectory/greenstripelawncareirrigationinc-saintcloud-mn-36620565.html,00155-000,Landscape Contractors,8/16/2007 0:00,10/14/2016 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,10/21/2019 4:07,Search,,,,,,,,,0,
133,704,1000004961,Aspen Property Maintenance,918 Minneapolis Ave,,Duluth,MN,55803.0,USA,2183432897.0,,https://landscape-services.cmac.ws/aspen-property-maintenance/75440/,00155-000,Landscape Contractors,1/1/2008 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2/7/2023 9:00,Search,,,,,,,,,0,
134,704,1000001783,Le Beau Monde,31344 County Road 11,,Freeport,MN,56331.0,USA,3203567519.0,,https://www.instagram.com/shoplebeaumonde/?hl=en,60134-000,Beauty Salons,1/1/1984 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/30/2023 8:33,Search,,,,,,,,,0,
135,704,1000004726,Meadow Green Hydroseed LLC,23253 Taylor St NE,,East Bethel,MN,55005.0,USA,7634131483.0,,https://www.superpages.com/bethel-mn/hydroseeding,00155-101,Hydroseeding,5/20/1999 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,12/6/2022 9:12,Search,,,,,,,,,0,
136,704,1000005776,Marriott Residence Inn Minneapolis Edina,3400 Edinborough Way,,Edina,MN,55435.0,USA,9528939300.0,,https://www.marriott.com/en-us/hotels/mspda-residence-inn-minneapolis-edina/overview/,60447-000,Hotels,9/26/2016 0:00,,False,A+,98.16,1.0,0.0,False,Micro-small,False,1/1/2020 7:41,Search,,,,,,,,,1,
137,704,1000001455,Bueno Construction,515 78th Ave #4,,Minneapolis,MN,55432.0,USA,6122326871.0,,https://www.facebook.com/Buenoconstructionllc/,10177-000,Construction & Remodeling Services,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/31/2023 8:46,Search,,,,,,,,,0,
138,704,1000001509,"Bee Line Towing, LLC",11724 Bittersweet St NW,,Coon Rapids,MN,55433.0,USA,5153317643.0,,https://cheshiresmeow.wixsite.com/beelinetowing,60891-000,Towing - Automotive,11/5/2012 0:00,,False,B-,80.0,1.0,0.0,False,Micro-small,False,10/24/2022 7:58,Search,,,,,,,,,1,
139,704,1000003724,Renovation Training,4445 Nathan Ln N,,Plymouth,MN,55447.0,USA,6122197469.0,,https://renovationtrainingllc.com/about/,60429-100,Personal Trainers,6/29/2016 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/28/2023 8:48,Search,,,,,,,,,1,
140,704,1000002520,A Auto Mall,3000 E Lake St,,Minneapolis,MN,55406.0,USA,6127243813.0,,https://www.automall.com/used-cars/minnesota/city/minneapolis/,50040-000,Auto Dealers - Used Cars,10/12/1995 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,8/9/2022 8:29,Search,,,,,,,,,1,
141,704,1000000057,American Orthodontists,9800 Shelard Parkway #113,,Minneapolis,MN,55441.0,USA,6125983330.0,,https://www.discoverbraces.com/,60291-000,Dentist - Orthodontist,4/4/2016 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,4/10/2022 8:12,Search,,,,,,,,,0,
142,704,1000004688,Topside Roofing & Siding Construction,4204 83rd Ave N,,Brooklyn Park,MN,55443.0,USA,7635611951.0,,https://topsideroofing.com/,10126-000,Roofing Contractors,,10/14/2016 0:00,False,NR,0.0,1.0,,False,Micro-small,False,2/4/2020 4:35,Search,,,,,,,,,1,
143,704,1000000166,New Creations Construction,PO Box 10592,,Fargo,ND,58106.0,USA,7012812531.0,,http://memberzone.hbafm.com/list/member/new-creations-construction-inc-fargo-3863,10126-000,Roofing Contractors,11/29/1995 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,4/16/2022 8:14,Search,,,,,,,,,0,
144,704,1000004950,Ankrum Cabinets & Construction,1920 220th Ave,,Tracy,MN,56175.0,USA,5076298292.0,,https://murraycountymn.com/business_detail_T40_R239.php,50121-000,Cabinets,5/23/2007 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,12/20/2022 8:57,Search,,,,,,,,,0,
145,704,1000000179,Liston General Contracting,38002 State Highway 6,,Deer River,MN,56636.0,USA,2182468648.0,,https://www.houzz.com/professionals/general-contractors/liston-general-contracting-inc-pfvwus-pf~153722543,10035-000,Contractors - General,2/20/1998 0:00,,False,NR,0.0,3.0,0.0,False,Micro-small,False,4/16/2022 8:14,Search,,,,,,,,,0,
146,704,1000000249,C P & The Farm Boys Truck-auto,3198 Highway 16,,Beach,ND,58621.0,USA,7018723632.0,,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=313105,50039-000,Auto Dealers - New Cars,4/21/2016 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,4/24/2022 8:09,Search,,,,,,,,,1,
147,704,1000005320,Carlson Custom Builders Inc,32896 Carlson Drive,,Rochert,MN,56578.0,USA,2188414663.0,,https://opencorporates.com/companies/us_mn/1af084b8-acd4-e011-a886-001ec94ffe7f,10126-100,Contractors - Framing,4/11/2001 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,12/26/2022 8:45,Search,,,,,,,,,0,
148,704,1000005594,Headlines Plus,228 N Main St,,Le Sueur,MN,56058.0,USA,5076652248.0,,https://m.facebook.com/profile.php?id=140807729291194,60420-000,Hair Styling and Services,10/25/1991 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,12/26/2022 8:45,Search,,,,,,,,,0,
149,704,1000006410,Cardholder Services,PO Box 55078,,Fort Lauderdale,FL,33355.0,USA,8662445360.0,,https://www.trustlink.org/Search?Key=Credit%20Card%20Companies&location_zip=33308,75100-000,Prepaid Debit/Credit Cards,10/19/2016 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2/28/2021 4:00,Search,,,,,,,,,0,
150,704,1000003956,Super Pumper,1023 College Dr N,,Devils Lake,ND,58301.0,USA,7016624658.0,,https://m.facebook.com/people/Superpumper-Inc-17/100067689334354/,50206-100,Fuel - Gasoline,12/15/1983 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/28/2023 8:47,Search,,,,,,,,,0,
151,704,1000003831,Victory Promotions,460 Westdale Avenue,,Winona,MN,55987.0,USA,5073132705.0,,https://m.facebook.com/Victory-Promotions-LLC-900779956649055/,60417-000,Gun Safety & Marksmanship Instruction,1/30/2015 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,8/29/2021 4:06,Search,,,,,,,,,0,
152,704,1000001673,Class A Leasing Inc,8899 Hastings St Ne,,Minneapolis,MN,55449.0,USA,6127234398.0,,https://www.classaleasing.net/,60909-000,Truck Rent & Lease,1/1/1997 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/30/2023 8:34,Search,,,,,,,,,1,
153,704,1000001507,701 Customs Inc,1518 S Broadway,,Minot,ND,58701.0,USA,7018378934.0,,https://www.facebook.com/people/701-Customs/100068468925910/,50045-000,Auto Radios & Stereos - Sales & Repair,9/1/2008 0:00,,False,NR,0.0,3.0,0.0,False,Micro-small,False,1/28/2023 8:48,Search,,,,,,,,,0,
